1583763069219969648,6474,1583763069158136280,,2,/odometry_calibration_service,Hok_x avg at P1 = 1.211669,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,333,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763069236606880,6475,1583763069158179785,,2,/odometry_calibration_service,No. of Values at point P1= 31,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,334,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763069314585875,6476,1583763069293430431,,4,/record_1583763049030277011,Less than 5 x 1G of space free on disk with Iteration_2.bag.active.,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,Recorder::checkDisk,683,/rosout
1583763069413755641,6477,1583763069358104450,,2,/odometry_calibration_service,Enc_x avg at P1 = 1.272937,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,332,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763069450039604,6478,1583763069358166410,,2,/odometry_calibration_service,Hok_x avg at P1 = 1.211564,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,333,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763069476999813,6479,1583763069358215615,,2,/odometry_calibration_service,No. of Values at point P1= 32,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,334,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763069613295562,6480,1583763069558103070,,2,/odometry_calibration_service,Enc_x avg at P1 = 1.272937,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,332,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763069634390036,6481,1583763069558144028,,2,/odometry_calibration_service,Hok_x avg at P1 = 1.211453,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,333,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763069642246920,6482,1583763069558174886,,2,/odometry_calibration_service,No. of Values at point P1= 33,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,334,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763069777415248,6483,1583763069758136936,,2,/odometry_calibration_service,Enc_x avg at P1 = 1.272937,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,332,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763069815007721,6484,1583763069758192157,,2,/odometry_calibration_service,Hok_x avg at P1 = 1.211349,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,333,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763069815045795,6485,1583763069758238132,,2,/odometry_calibration_service,No. of Values at point P1= 34,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,334,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763069992241313,6486,1583763069958123334,,2,/odometry_calibration_service,Enc_x avg at P1 = 1.272937,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,332,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763070019537421,6487,1583763069958197079,,2,/odometry_calibration_service,Hok_x avg at P1 = 1.211264,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,333,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763070050799430,6488,1583763069958244294,,2,/odometry_calibration_service,No. of Values at point P1= 35,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,334,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763070178085230,6489,1583763070158103073,,2,/odometry_calibration_service,Enc_x avg at P1 = 1.272937,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,332,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763070209620837,6490,1583763070158146496,,2,/odometry_calibration_service,Hok_x avg at P1 = 1.211154,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,333,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763070225442721,6491,1583763070158176983,,2,/odometry_calibration_service,No. of Values at point P1= 36,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,334,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763070375490878,6492,1583763070358084758,,2,/odometry_calibration_service,Enc_x avg at P1 = 1.272937,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,332,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763070409552037,6493,1583763070358123790,,2,/odometry_calibration_service,Hok_x avg at P1 = 1.211052,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,333,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763070423139912,6494,1583763070358154703,,2,/odometry_calibration_service,No. of Values at point P1= 37,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,334,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763070615990562,6495,1583763070558117621,,2,/odometry_calibration_service,Enc_x avg at P1 = 1.272937,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,332,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763070620126715,6496,1583763070558187094,,2,/odometry_calibration_service,Hok_x avg at P1 = 1.210958,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,333,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763070620136874,6497,1583763070558240163,,2,/odometry_calibration_service,No. of Values at point P1= 38,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,334,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763073809665346,6498,1583763073758098145,,2,/odometry_calibration_service,40 percent calibration,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,calibration_protocol,179,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075065677441,6499,1583763075058221642,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272919,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075068981882,6500,1583763075058347281,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216767,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075071235183,6501,1583763075058505136,,2,/odometry_calibration_service,No. of Values at point P2= 1,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075461303730,6502,1583763075458173955,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272919,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075463674335,6503,1583763075458271871,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216467,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075467000050,6504,1583763075458343591,,2,/odometry_calibration_service,No. of Values at point P2= 2,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075662496744,6505,1583763075658195176,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272919,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075663736245,6506,1583763075658426982,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216292,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075865888579,6507,1583763075658497346,,2,/odometry_calibration_service,No. of Values at point P2= 3,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075868859211,6508,1583763075858214553,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272919,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075870996032,6509,1583763075858339216,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216253,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763075871022840,6510,1583763075858440788,,2,/odometry_calibration_service,No. of Values at point P2= 4,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076061678096,6511,1583763076058167865,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272919,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076064155379,6512,1583763076058289443,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216057,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076069937819,6513,1583763076058472140,,2,/odometry_calibration_service,No. of Values at point P2= 5,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076262778850,6514,1583763076258200324,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076263027947,6515,1583763076258312557,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216098,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076264701667,6516,1583763076258378566,,2,/odometry_calibration_service,No. of Values at point P2= 6,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076465803425,6517,1583763076458215132,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076468326231,6518,1583763076458391124,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216166,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076469926276,6519,1583763076458514157,,2,/odometry_calibration_service,No. of Values at point P2= 7,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076661739656,6520,1583763076658142910,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076664643252,6521,1583763076658218111,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216158,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076664745799,6522,1583763076658275507,,2,/odometry_calibration_service,No. of Values at point P2= 8,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076861652287,6523,1583763076858230677,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076864070132,6524,1583763076858345660,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216132,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763076864175825,6525,1583763076858562809,,2,/odometry_calibration_service,No. of Values at point P2= 9,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077066381906,6526,1583763077058221609,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077068225409,6527,1583763077058322786,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216208,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077068283413,6528,1583763077058475141,,2,/odometry_calibration_service,No. of Values at point P2= 10,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077262664916,6529,1583763077258136193,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077264369908,6530,1583763077258467075,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216198,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077264432002,6531,1583763077258580912,,2,/odometry_calibration_service,No. of Values at point P2= 11,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077463024553,6532,1583763077458158829,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077465847179,6533,1583763077458232567,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216162,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077473898114,6534,1583763077458285180,,2,/odometry_calibration_service,No. of Values at point P2= 12,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077663884469,6535,1583763077658120625,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077667875296,6536,1583763077658207401,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216169,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077667942194,6537,1583763077658269170,,2,/odometry_calibration_service,No. of Values at point P2= 13,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077861527810,6538,1583763077858136760,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077864726316,6539,1583763077858207401,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216211,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763077864788773,6540,1583763077858249337,,2,/odometry_calibration_service,No. of Values at point P2= 14,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078061250384,6541,1583763078058184192,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272919,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078077008118,6542,1583763078058279674,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216216,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078086206305,6543,1583763078058376050,,2,/odometry_calibration_service,No. of Values at point P2= 15,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078269065370,6544,1583763078258171238,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078282328806,6545,1583763078258271149,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216218,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078285503074,6546,1583763078258350069,,2,/odometry_calibration_service,No. of Values at point P2= 16,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078460838341,6547,1583763078458136259,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078463095469,6548,1583763078458320758,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216217,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078465448841,6549,1583763078458457491,,2,/odometry_calibration_service,No. of Values at point P2= 17,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078660823509,6550,1583763078658163214,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078664188960,6551,1583763078658247074,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216260,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078665827201,6552,1583763078658314099,,2,/odometry_calibration_service,No. of Values at point P2= 18,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078865810603,6553,1583763078858237715,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078869044033,6554,1583763078858333786,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216267,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763078870836917,6555,1583763078858413661,,2,/odometry_calibration_service,No. of Values at point P2= 19,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079061042891,6556,1583763079058185423,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079063770118,6557,1583763079058272118,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216307,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079065844471,6558,1583763079058342663,,2,/odometry_calibration_service,No. of Values at point P2= 20,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079263809535,6559,1583763079258202476,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079277202975,6560,1583763079258322374,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216277,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079289464290,6561,1583763079258387374,,2,/odometry_calibration_service,No. of Values at point P2= 21,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079465663735,6562,1583763079458228971,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079468016784,6563,1583763079458327052,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216263,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079469912041,6564,1583763079458482348,,2,/odometry_calibration_service,No. of Values at point P2= 22,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079663953379,6565,1583763079658194520,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079667648363,6566,1583763079658281131,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216246,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079667742940,6567,1583763079658338814,,2,/odometry_calibration_service,No. of Values at point P2= 23,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079861567361,6568,1583763079858185204,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079864118495,6569,1583763079858267969,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216283,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079864231729,6570,1583763079858329953,,2,/odometry_calibration_service,No. of Values at point P2= 24,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080066342754,6571,1583763080058181627,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080068639798,6572,1583763080058271624,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216253,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080068728471,6573,1583763080058340122,,2,/odometry_calibration_service,No. of Values at point P2= 25,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080261050990,6574,1583763080258108200,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080263162249,6575,1583763080258179321,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216254,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080268108090,6576,1583763080258235260,,2,/odometry_calibration_service,No. of Values at point P2= 26,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080461759601,6577,1583763080458165580,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080465485183,6578,1583763080458255696,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216297,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080467493744,6579,1583763080458330106,,2,/odometry_calibration_service,No. of Values at point P2= 27,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080670566658,6580,1583763080658201002,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080681088022,6581,1583763080658374428,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216316,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
